Date,Player,Club Name,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity,shot_direction,shot_curvature,shot_type
2023-03-09 16:09:39,Rok,9I XXIO eleven,9 Iron,98.92799738,0.0,6.48,9.35,2.87,109.22399766,1.1040757,33.43999863,8.48999977,6472.8203125,-168.36627197,6475.00976562,Estimated,1.49000001,17.17000008,68.75,9.89999962,11.81999969,70.5,9.88000011,12.10000038,,,1.1508592,21.11,97.21,0,PUSH,NEUTRAL,PUSH
2023-03-09 16:10:50,Rok,9I XXIO eleven,9 Iron,95.90399746,-2.33,-5.57,3.07,8.64,116.9999969,1.21996997,22.26000023,1.82000005,4719.46191406,-602.06555176,4757.70996094,Estimated,7.26999998,11.35000038,75.95999908,4.01999998,5.32000017,85.30000305,4.21999979,6.26999998,,,1.1508592,21.11,97.21,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:11:26,Rok,9I XXIO eleven,9 Iron,88.27199766,-0.17,-3.21,7.9,11.11,103.10399507,1.16802608,33.84999847,6.09000015,5933.34814453,-698.05804443,5974.27001953,Estimated,6.71000004,15.34000015,62.70000076,8.68000031,9.46000004,66.87000275,8.73999977,10.15999985,,,1.1508592,21.11,97.21,0,PUSH,FADE,PUSH_FADE
2023-03-09 16:12:05,Rok,9I XXIO eleven,9 Iron,100.79999733,1.3,-5.93,-3.6,2.33,127.47599607,1.26464285,15.10000038,-3.70000005,2839.99951172,-190.62408447,2846.38989258,Estimated,3.83999991,7.13999987,78.86000061,-2.97000003,-4.07999992,96.94000244,-2.78999996,-4.73000002,,,1.1508592,21.11,97.21,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:12:30,Rok,9I XXIO eleven,9 Iron,96.91199743,1.1,-0.74,13.7,14.44,112.31999977,1.15898963,34.13999939,11.15999985,6321.92138672,-979.81494141,6397.39990234,Estimated,8.81000042,18.47999954,71.83999634,15.5,19.20000076,73.90000153,15.52000046,19.78000069,,,1.1508592,21.11,97.21,0,PUSH,SLICE,PUSH_SLICE
2023-03-09 16:12:49,Rok,9I XXIO eleven,9 Iron,105.22799721,0.6,-2.37,2.24,4.61,114.1919945,1.08518643,20.28000069,1.53999996,4339.34765625,-349.1355896,4353.37011719,Estimated,4.5999999,9.25,71.40000153,2.78999996,3.48000002,82.48000336,2.94000006,4.23000002,,,1.1508592,21.11,97.21,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:13:18,Rok,9I XXIO eleven,9 Iron,99.46799736,-3.67,-6.19,2.45,8.64,136.33199254,1.37061162,6.6500001,1.24000001,2405.78344727,-628.00494385,2486.39990234,Estimated,14.63000011,2.00999999,56.08000183,3.13000011,3.05999994,95.18000031,3.92000008,6.51000023,,,1.1508592,21.11,97.21,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:13:31,Rok,9I XXIO eleven,9 Iron,101.66399731,1.77,-3.39,1.5,4.89,132.51600143,1.3034703,11.53999996,0.81,2275.07763672,-362.77954102,2303.82006836,Estimated,9.06000042,4.73999977,73.11000061,2.3499999,3.0,101.55000305,2.77999997,4.92999983,,,1.1508592,21.11,97.21,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:13:57,Rok,9I XXIO eleven,9 Iron,100.11599735,-0.36,-1.59,7.29,8.88,118.72799521,1.18590433,27.53000069,5.78999996,5757.89404297,-627.54107666,5791.99023438,Estimated,6.21999979,15.97000027,78.66999817,8.40999985,11.51000023,84.48000336,8.48999977,12.47000027,,,1.1508592,21.11,97.21,0,PUSH,FADE,PUSH_FADE
2023-03-09 16:14:13,Rok,9I XXIO eleven,9 Iron,101.23199732,-0.03,-4.18,2.35,6.53,123.33599069,1.21834987,12.10000038,1.40999997,2563.95654297,-480.75784302,2608.63989258,Estimated,10.61999989,4.36999989,64.77999878,3.19000006,3.6099999,90.54000092,3.69000006,5.82999992,,,1.1508592,21.11,97.21,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:14:41,Rok,9I XXIO eleven,9 Iron,105.19199721,-3.38,-3.71,1.32,5.03,128.26800045,1.21937033,28.62000084,0.62,7091.43505859,-387.7824707,7102.02978516,Estimated,3.13000011,20.23999977,85.51999664,1.96000004,2.92000008,89.31999969,1.99000001,3.1099999,,,1.1508592,21.11,97.21,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:15:27,Rok,9I XXIO eleven,9 Iron,112.46399702,-2.26,0.84,-1.84,-2.68,135.14399972,1.20166456,22.60000038,-1.40999997,5809.49121094,215.05500793,5813.47021484,Estimated,-2.11999989,16.88999939,94.54000092,-2.33999991,-3.8599999,101.62000275,-2.38000011,-4.21999979,,,1.1508592,21.11,97.21,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:15:58,Rok,9I XXIO eleven,9 Iron,111.85199704,-3.6,0.12,2.47,2.35,140.07599574,1.25233344,28.35000038,2.03999996,7781.859375,-183.38967896,7784.02001953,Estimated,1.35000002,24.31999969,94.19999695,2.96000004,4.86000013,97.09999847,2.96000004,5.01000023,,,1.1508592,21.11,97.21,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:16:24,Rok,9I XXIO eleven,9 Iron,109.25999711,-2.27,-0.45,6.69,7.14,128.69999659,1.17792422,17.79000092,5.44000006,4327.31689453,-546.66717529,4361.70996094,Estimated,7.19999981,10.28999996,85.16000366,7.80000019,11.55000019,97.19000244,8.01000023,13.55000019,,,1.1508592,21.11,97.21,0,PUSH,FADE,PUSH_FADE
2023-03-09 16:18:08,Rok,9I XXIO eleven,9 Iron,101.9159973,-4.01,1.03,0.96,-0.07,132.44399979,1.29954083,11.77000046,0.92000002,3272.49560547,9.70971775,3272.51000977,Estimated,-0.17,5.57999992,77.30999756,0.89999998,1.21000004,100.06999969,0.88999999,1.54999995,,,1.1508592,21.11,97.21,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:18:23,Rok,9I XXIO eleven,9 Iron,111.99599703,-3.49,7.03,4.57,-2.46,143.4959984,1.28126006,26.86000061,4.63999987,7312.86914062,227.26098633,7316.39990234,Estimated,-1.77999997,24.12000084,98.98999786,4.46000004,7.69000006,102.55000305,4.4000001,7.86999989,,,1.1508592,21.11,97.21,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:19:05,Rok,9I XXIO eleven,9 Iron,136.43999639,0.0,9.74,7.23,-2.51,133.77599591,0.98047493,12.47999954,7.15999985,4854.125,298.59176636,4863.29980469,Estimated,-3.51999998,7.15999985,82.94000244,6.36999989,9.19999981,97.90000153,6.17000008,10.52999973,,,1.1508592,21.11,97.21,0,PUSH,NEUTRAL,PUSH
2023-03-09 16:19:36,Rok,9I XXIO eleven,9 Iron,110.33999708,-5.38,-4.13,6.4,10.53,123.87599617,1.12267536,16.31999969,4.73999977,5218.68896484,-832.16223145,5284.62011719,Estimated,9.06000042,8.52000046,77.47000122,7.55999994,10.19999981,89.16000366,7.86999989,12.21000004,,,1.1508592,21.11,97.21,0,STRAIGHT,SLICE,STRAIGHT_SLICE
2023-03-09 16:20:26,Rok,9I XXIO eleven,9 Iron,105.94799719,-2.79,0.75,6.6,5.85,138.02399689,1.3027523,31.15999985,5.51000023,7405.46044922,-429.58978271,7417.91015625,Estimated,3.31999993,25.93000031,91.54000092,7.88000011,12.55000019,94.37999725,7.86999989,12.93000031,,,1.1508592,21.11,97.21,0,PUSH,FADE,PUSH_FADE
2023-03-09 16:21:24,Rok,9I XXIO eleven,9 Iron,0.0,0.0,0.0,0.0,0.0,138.92399687,inf,17.45000076,1.88999999,6295.02978516,0.0,6295.02978516,Estimated,-0.0,13.31999969,95.31999969,2.01999998,3.3599999,103.94999695,2.00999999,3.6400001,,,1.1508592,21.11,97.21,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:21:47,Rok,9I XXIO eleven,9 Iron,116.49599691,-2.15,-0.24,9.77,10.01,139.31999906,1.19592091,26.65999985,8.0,7437.99707031,-814.59313965,7482.47021484,Estimated,6.25,22.27000046,95.08999634,11.81999969,19.46999931,98.69999695,11.84000015,20.26000023,,,1.1508592,21.11,97.21,0,PUSH,SLICE,PUSH_SLICE
2023-03-09 16:22:03,Rok,9I XXIO eleven,9 Iron,117.0359969,-4.23,-3.27,-3.36,-0.09,141.19200065,1.20639807,24.44000053,-3.17000008,7437.20263672,-10.38429928,7437.20996094,Estimated,0.08,21.04000092,97.61000061,-3.50999999,-5.96999979,101.83000183,-3.48000002,-6.19000006,,,1.1508592,21.11,97.21,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:22:39,Rok,9I XXIO eleven,9 Iron,103.93199725,-2.6,-4.19,6.74,10.93,110.19599928,1.0602702,18.25,5.01000023,4504.94091797,-812.19024658,4577.56982422,Estimated,10.22000027,7.19000006,64.29000092,7.59000015,8.48999977,76.37000275,7.94000006,10.53999996,,,1.1508592,21.11,97.21,0,PUSH,SLICE,PUSH_SLICE
2023-03-09 16:22:54,Rok,9I XXIO eleven,9 Iron,112.42799702,-0.73,1.71,5.37,3.66,140.04000178,1.24559723,26.12999916,4.61999989,6430.52099609,-278.51367188,6436.54980469,Estimated,2.48000002,21.95000076,100.18000031,6.23000002,10.86999989,103.12999725,6.23000002,11.19999981,,,1.1508592,21.11,97.21,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:23:14,Rok,9I XXIO eleven,9 Iron,117.71999688,-3.99,2.62,1.9,-0.72,141.84000174,1.20489301,24.54999924,1.88999999,7415.56347656,73.7752533,7415.93017578,Estimated,-0.56999999,21.36000061,98.20999908,1.86000001,3.18000007,102.38999939,1.83000004,3.27999997,,,1.1508592,21.11,97.21,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:23:40,Rok,9I XXIO eleven,9 Iron,106.63199718,-2.69,-5.59,0.29,5.88,135.07199807,1.2667117,29.25,-0.46000001,7167.18896484,-464.73745728,7182.24023438,Estimated,3.71000004,23.18000031,90.90000153,1.07000005,1.70000005,94.22000122,1.12,1.84000003,,,1.1508592,21.11,97.21,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:24:21,Rok,9I XXIO eleven,9 Iron,109.3679971,0.02,0.47,-0.46,-0.93,131.14799762,1.19914418,27.90999985,-0.31999999,6283.03027344,73.47525787,6283.45996094,Estimated,-0.67000002,20.48999977,89.87000275,-0.62,-0.97000003,94.55000305,-0.62,-1.02999997,,,1.1508592,21.11,97.21,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:24:48,Rok,9I XXIO eleven,9 Iron,118.72799685,0.0,0.86,0.88,0.02,126.6839917,1.06701027,24.45999908,0.82999998,7107.51953125,2.48099232,7107.52001953,Estimated,-0.02,16.36000061,84.5,0.89999998,1.33000004,89.98999786,0.89999998,1.40999997,,,1.1508592,21.11,97.21,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:25:08,Rok,9I XXIO eleven,9 Iron,107.96399714,-4.34,-2.1,2.31,4.41,132.91198989,1.23107696,14.60000038,1.63,4241.35449219,-342.74139404,4255.18017578,Estimated,4.61999989,8.44999981,85.70999908,2.99000001,4.46999979,99.77999878,3.16000009,5.5,,,1.1508592,21.11,97.21,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:25:29,Rok,9I XXIO eleven,9 Iron,112.17599703,0.16,-2.75,7.09,9.84,134.31600139,1.19736847,19.11000061,5.48000002,4232.56835938,-784.46008301,4304.64990234,Estimated,10.5,12.56999969,93.05999756,9.10000038,14.72000027,103.97000122,9.39999962,16.97999954,,,1.1508592,21.11,97.21,0,PUSH,FADE,PUSH_FADE
2023-03-09 16:26:18,Rok,9I XXIO eleven,9 Iron,110.48399707,-2.34,0.17,6.37,6.2,133.74000195,1.21049207,28.97999954,5.26000023,7463.10742188,-477.38568115,7478.35986328,Estimated,3.66000009,22.46999931,89.37999725,7.53999996,11.72999954,92.56999969,7.55000019,12.15999985,,,1.1508592,21.11,97.21,0,PUSH,FADE,PUSH_FADE
2023-03-09 16:27:13,Rok,9I XXIO eleven,9 Iron,112.64399702,-7.97,1.99,15.1,13.11,125.64000216,1.11537237,33.25,12.65999985,7423.12011719,-1020.80096436,7492.97998047,Estimated,7.82999992,22.65999985,80.23999786,17.71999931,24.42000008,82.63999939,17.71999931,25.14999962,,,1.1508592,21.11,97.21,0,PUSH,SLICE,PUSH_SLICE
2023-03-09 16:27:54,Rok,9I XXIO eleven,9 Iron,110.66399707,-3.84,4.6,5.87,1.27,138.16800019,1.24853614,32.18000031,5.4000001,8194.35253906,-74.37162018,8194.69042969,Estimated,0.51999998,26.95999908,89.06999969,6.57999992,10.19999981,90.72000122,6.55000019,10.35000038,,,1.1508592,21.11,97.21,0,PUSH,NEUTRAL,PUSH
2023-03-09 16:34:44,Rok,9I XXIO eleven,9 Iron,105.08399722,-1.06,-9.32,4.83,14.15,131.11198993,1.2476875,10.43999958,2.79999995,2488.09790039,-1082.37207031,2713.33007812,Estimated,23.51000023,3.8599999,66.36000061,6.69999981,7.73999977,94.48000336,7.86999989,12.93000031,,,1.150504,21.11,97.18,0,STRAIGHT,SLICE,STRAIGHT_SLICE
2023-03-09 16:35:10,Rok,9I XXIO eleven,9 Iron,118.61999686,-4.67,0.04,-2.85,-2.89,152.67599541,1.28710166,25.29000092,-2.33999991,6335.55517578,238.95800781,6340.06005859,Estimated,-2.16000009,25.57999992,110.12000275,-3.6500001,-7.01999998,115.05999756,-3.67000008,-7.36000013,,,1.150504,21.11,97.18,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:36:16,Rok,9I XXIO eleven,9 Iron,114.29999697,-4.76,2.81,9.73,6.92,137.41198977,1.20220467,9.10000038,8.35000038,3520.09106445,-538.02081299,3560.9699707,Estimated,8.68999958,4.23000002,74.94999695,10.35999966,13.47999954,101.15000153,10.81999969,18.98999977,,,1.150504,21.11,97.18,0,PUSH,FADE,PUSH_FADE
2023-03-09 16:37:01,Rok,9I XXIO eleven,9 Iron,123.29999673,-7.32,3.77,11.63,7.86,145.51198955,1.18014593,28.21999931,10.02999973,9197.38183594,-656.04962158,9220.75,Estimated,4.07999992,26.19000053,96.12000275,13.71000004,22.78000069,96.80999756,13.69999981,22.93000031,,,1.150504,21.11,97.18,0,PUSH,FADE,PUSH_FADE
2023-03-09 16:37:19,Rok,9I XXIO eleven,9 Iron,114.65999696,2.69,2.45,9.81,7.36,125.06400273,1.09073789,28.85000038,8.35999966,5855.27978516,-576.17877197,5883.56005859,Estimated,5.61999989,19.0,84.59999847,11.32999992,16.62000084,89.73999786,11.35999966,17.68000031,,,1.150504,21.11,97.18,0,PUSH,FADE,PUSH_FADE
2023-03-09 16:38:45,Rok,9I XXIO eleven,9 Iron,114.65999696,3.48,-3.76,-10.63,-6.87,132.19200089,1.15290428,18.80999947,-9.19999981,3930.21289062,530.68713379,3965.87988281,Estimated,-7.69000006,11.65999985,90.65000153,-11.96000004,-18.78000069,102.51999664,-12.14999962,-21.57999992,,,1.150504,21.11,97.18,0,PULL,DRAW,PULL_DRAW
2023-03-09 16:39:10,Rok,9I XXIO eleven,9 Iron,124.91999669,0.41,3.4,0.44,-2.96,135.10799203,1.08155616,21.40999985,0.79000002,5485.20458984,276.90866089,5492.18994141,Estimated,-2.8900001,15.65999985,94.58999634,-0.22,-0.36000001,102.51000214,-0.30000001,-0.52999997,,,1.150504,21.11,97.18,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:42:03,Rok,9I XXIO eleven,9 Iron,109.6559971,0.72,2.13,-0.21,-2.34,121.96800061,1.11227843,18.10000038,0.09,3647.68603516,170.74440002,3651.67993164,Measured,-2.68000007,8.93000031,77.98000336,-0.56999999,-0.77999997,91.23000336,-0.67000002,-1.07000005,,,1.150504,21.11,97.18,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:42:34,Rok,9I XXIO eleven,9 Iron,123.44399673,-5.9,-2.35,14.32,16.67,128.51999934,1.04111988,22.75,11.47000027,8277.5,-1449.12145996,8403.38964844,Estimated,9.93000031,15.42000008,84.06999969,16.53000069,23.90999985,88.84999847,16.63999939,25.44000053,,,1.150504,21.11,97.18,0,PUSH,SLICE,PUSH_SLICE
2023-03-09 16:42:59,Rok,9I XXIO eleven,9 Iron,118.87199685,-5.68,-1.71,5.23,6.94,140.43599024,1.18140516,24.20000076,4.07999992,7962.70800781,-584.74468994,7984.14990234,Estimated,4.19999981,20.60000038,95.79000092,6.44999981,10.76000023,99.72000122,6.48000002,11.25,,,1.150504,21.11,97.18,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:43:18,Rok,9I XXIO eleven,9 Iron,128.55599659,0.39,-2.45,-4.89,-2.44,160.81198915,1.25091006,4.96000004,-4.32999992,2888.20361328,205.00239563,2895.4699707,Estimated,-4.05999994,2.58999991,80.08000183,-5.11999989,-7.1500001,121.0,-5.38000011,-11.34000015,,,1.150504,21.11,97.18,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:44:41,Rok,9I XXIO eleven,9 Iron,128.91599658,-4.57,-4.15,3.46,7.61,145.94399943,1.13208604,25.12999916,2.31999993,8505.0703125,-709.70623779,8534.62988281,Estimated,4.76999998,23.47999954,99.0,4.92000008,8.48999977,101.87999725,4.96000004,8.80000019,,,1.150504,21.11,97.18,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:45:01,Rok,9I XXIO eleven,9 Iron,122.18399676,1.18,2.44,1.27,-1.17,160.1640018,1.31084271,16.45999908,1.35000002,4548.39306641,113.54330444,4549.81005859,Estimated,-1.42999995,16.79000092,120.83999634,0.87,1.84000003,131.1499939,0.81999999,1.88,,,1.150504,21.11,97.18,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:45:21,Rok,9I XXIO eleven,9 Iron,127.04399663,0.48,3.21,-4.33,-7.54,161.27999298,1.26948142,24.93000031,-3.16000009,7076.25146484,687.59851074,7109.58007812,Estimated,-5.55000019,28.53000069,115.16000366,-6.46000004,-12.96000004,119.41000366,-6.51000023,-13.53999996,,,1.150504,21.11,97.18,0,STRAIGHT,DRAW,STRAIGHT_DRAW
2023-03-09 16:45:39,Rok,9I XXIO eleven,9 Iron,125.42399668,-2.29,-4.34,1.62,5.96,146.34000162,1.16676239,14.52999973,0.79000002,4144.27294922,-546.33972168,4180.12988281,Estimated,7.51000023,10.86999989,101.66000366,3.24000001,5.73999977,115.12999725,3.50999999,7.03999996,,,1.150504,21.11,97.18,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:47:02,Rok,9I XXIO eleven,9 Iron,122.03999677,-2.91,3.44,9.3,5.86,137.98800294,1.13067852,28.43000031,8.06999969,8621.90039062,-480.5295105,8635.28027344,Estimated,3.19000006,23.62999916,90.54000092,10.73999977,16.87000084,93.01999664,10.72000027,17.29999924,,,1.150504,21.11,97.18,0,PUSH,FADE,PUSH_FADE
2023-03-09 16:47:28,Rok,9I XXIO eleven,9 Iron,140.83199627,-0.31,1.67,-1.61,-3.28,165.13199178,1.17254598,18.07999992,-1.11000001,5967.359375,332.58239746,5976.62011719,Estimated,-3.19000006,21.31999969,123.40000153,-2.71000004,-5.84000015,130.66000366,-2.76999998,-6.32999992,,,1.150504,21.11,97.18,0,STRAIGHT,DRAW,STRAIGHT_DRAW
2023-03-09 16:47:50,Rok,9I XXIO eleven,9 Iron,122.00399677,-4.66,3.84,-1.36,-5.2,160.1640018,1.31277668,24.61000061,-0.63999999,6362.72070312,463.8996582,6379.60986328,Estimated,-4.17000008,27.57999992,118.93000031,-2.78999996,-5.80000019,121.93000031,-2.82999992,-6.01999998,,,1.150504,21.11,97.18,0,STRAIGHT,DRAW,STRAIGHT_DRAW
2023-03-09 16:48:31,Rok,9I XXIO eleven,9 Iron,116.78399691,-3.51,-8.32,9.34,17.66,141.6239968,1.21270037,13.35000038,6.63000011,4086.33178711,-1484.07312012,4347.47998047,Estimated,19.95999908,8.39000034,91.04000092,12.65999985,19.95000076,106.04000092,13.46000004,24.68000031,,,1.150504,21.11,97.18,0,PUSH,SLICE,PUSH_SLICE
2023-03-09 16:49:02,Rok,9I XXIO eleven,9 Iron,108.28799713,1.59,-10.2,2.11,12.31,112.2119973,1.0362367,30.86000061,0.46000001,6622.71777344,-980.32006836,6694.87988281,Estimated,8.42000008,16.45000076,70.70999908,3.3499999,4.13000011,75.05999756,3.48000002,4.55999994,,,1.1499121,21.11,97.13,0,STRAIGHT,SLICE,STRAIGHT_SLICE
2023-03-09 16:49:44,Rok,9I XXIO eleven,9 Iron,111.23999705,-3.91,-7.83,2.14,9.97,146.80799172,1.31974106,29.96999931,0.77999997,7833.49658203,-813.65863037,7875.64013672,Estimated,5.92999983,28.30999947,98.19000244,3.78999996,6.48000002,100.59999847,3.82999992,6.71999979,,,1.1499121,21.11,97.13,0,STRAIGHT,SLICE,STRAIGHT_SLICE
2023-03-09 16:50:08,Rok,9I XXIO eleven,9 Iron,128.1599966,-6.4,-1.58,-5.74,-4.16,153.61198934,1.19859545,21.61000061,-4.90999985,6845.66259766,363.55844116,6855.31005859,Estimated,-3.03999996,22.09000015,112.69999695,-6.9000001,-13.53999996,115.73000336,-6.90999985,-13.92000008,,,1.1499121,21.11,97.13,0,STRAIGHT,DRAW,STRAIGHT_DRAW
2023-03-09 16:50:35,Rok,9I XXIO eleven,9 Iron,100.61999733,0.0,0.0,0.0,0.0,113.1479981,1.12450806,29.01000023,15.5,6048.66992188,0.0,6048.66992188,Estimated,-0.0,15.43000031,72.87999725,16.89999962,21.19000053,78.13999939,16.78000069,22.55999947,,,1.1499121,21.11,97.13,0,PUSH,NEUTRAL,PUSH
2023-03-09 16:50:54,Rok,9I XXIO eleven,9 Iron,121.10399679,-1.73,-3.14,-8.76,-5.62,149.21999879,1.23216411,25.20000076,-7.59000015,7048.1484375,458.25393677,7063.02978516,Estimated,-3.72000003,24.37000084,105.18000031,-10.35000038,-18.89999962,109.37999725,-10.35000038,-19.63999939,,,1.1499121,21.11,97.13,0,PULL,DRAW,PULL_DRAW
2023-03-09 16:51:13,Rok,9I XXIO eleven,9 Iron,117.39599689,0.96,-3.16,1.35,4.51,147.16799995,1.25360322,13.21000004,0.70999998,3038.96728516,-386.60546875,3063.45996094,Estimated,7.25,8.73999977,99.65000153,2.6500001,4.5999999,118.25,2.94000006,6.07000017,,,1.1499121,21.11,97.13,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:51:26,Rok,9I XXIO eleven,9 Iron,120.8159968,-7.62,-2.5,1.91,4.41,149.57999329,1.23808103,25.13999939,1.25999999,8250.30371094,-384.74505615,8259.26953125,Estimated,2.67000008,24.79000092,102.45999908,2.74000001,4.9000001,105.56999969,2.75999999,5.09000015,,,1.1499121,21.11,97.13,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:52:24,Rok,9I XXIO eleven,9 Iron,110.80799706,-2.48,-5.98,0.61,6.59,123.73199288,1.11663414,27.89999962,-0.25,7191.953125,-539.5032959,7212.16015625,Estimated,4.28999996,18.17000008,81.27999878,1.37,1.95000005,85.51000214,1.44000006,2.1500001,,,1.1499121,21.11,97.13,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:52:55,Rok,9I XXIO eleven,9 Iron,119.98799682,3.17,-3.7,3.99,7.69,148.24799717,1.23552356,31.42000008,2.80999994,6323.86669922,-664.66516113,6358.70019531,Estimated,6.0,30.04999924,104.01999664,6.11000013,11.06999969,106.31999969,6.13999987,11.36999989,,,1.1499121,21.11,97.13,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:53:31,Rok,9I XXIO eleven,9 Iron,124.01999671,-1.12,-4.93,1.41,6.34,126.61199005,1.0208998,30.25,0.54000002,8351.47460938,-576.66876221,8371.36035156,Estimated,3.95000005,21.07999992,81.01000214,2.25999999,3.19000006,83.51000214,2.28999996,3.33999991,,,1.1499121,21.11,97.13,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:53:57,Rok,9I XXIO eleven,9 Iron,129.23999658,-5.89,-0.92,-6.49,-5.57,153.32399649,1.18635098,22.79999924,-5.44999981,7421.16113281,498.11700439,7437.85986328,Estimated,-3.83999991,23.44000053,108.62999725,-7.98999977,-15.10000038,112.87000275,-8.01000023,-15.72000027,,,1.1499121,21.11,97.13,0,PULL,DRAW,PULL_DRAW
2023-03-09 16:54:15,Rok,9I XXIO eleven,9 Iron,119.84399683,-4.24,-0.61,-6.8,-6.19,156.38399091,1.30489632,22.09000015,-5.65999985,5606.60107422,514.18743896,5630.12988281,Estimated,-5.23999977,22.92000008,116.12999725,-8.63000011,-17.43000031,122.88999939,-8.68999958,-18.56999969,,,1.1499121,21.11,97.13,0,PULL,DRAW,PULL_DRAW
2023-03-09 16:54:51,Rok,9I XXIO eleven,9 Iron,117.61199688,-4.68,-2.58,-0.07,2.51,154.7999959,1.31619223,24.81999969,-0.38,5939.79150391,-219.87844849,5943.85986328,Estimated,2.11999989,25.71999931,115.65000153,0.56999999,1.14999998,119.09999847,0.60000002,1.24000001,,,1.1499121,21.11,97.13,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:56:17,Rok,9I XXIO eleven,9 Iron,115.48799694,-2.35,-5.15,-0.71,4.44,142.41600117,1.23316713,27.20999908,-1.23000002,7502.07275391,-385.28967285,7511.95996094,Estimated,2.94000006,24.09000015,97.44000244,-0.05,-0.09,100.69999695,0.0,0.02,,,1.1499121,21.11,97.13,0,STRAIGHT,FADE,STRAIGHT_FADE
2023-03-09 16:56:43,Rok,9I XXIO eleven,9 Iron,117.1439969,-3.26,-2.08,-3.37,-1.29,151.34399929,1.2919484,28.54999924,-3.01999998,6975.35351562,94.96530151,6976.0,Estimated,-0.77999997,28.65999985,105.27999878,-3.8900001,-7.13999987,108.94999695,-3.86999989,-7.36000013,,,1.1499121,21.11,97.13,0,STRAIGHT,NEUTRAL,STRAIGHT
2023-03-09 16:57:11,Rok,9I XXIO eleven,9 Iron,121.24799679,-2.79,3.61,-0.86,-4.47,146.15999063,1.20546314,23.14999962,-0.25999999,6852.36035156,398.70452881,6863.95019531,Estimated,-3.32999992,21.26000023,103.44999695,-1.76999998,-3.20000005,108.54000092,-1.83000004,-3.46000004,,,1.1499121,21.11,97.13,0,STRAIGHT,DRAW,STRAIGHT_DRAW
2023-03-09 16:57:43,Rok,9I XXIO eleven,9 Iron,123.11999674,-1.64,3.03,-6.7,-9.73,149.54399933,1.21461991,14.03999996,-5.13000011,3857.58764648,853.08770752,3950.79003906,Estimated,-12.47000027,10.64000034,104.26999664,-9.27999973,-16.81999969,118.27999878,-9.72000027,-19.95999908,,,1.1499121,21.11,97.13,0,PULL,HOOK,PULL_HOOK
2023-03-09 16:58:02,Rok,9I XXIO eleven,9 Iron,132.40799649,-9.34,-1.02,-6.94,-5.92,159.55199467,1.20500271,23.95999908,-5.82999992,7695.54931641,540.824646,7714.52978516,Estimated,-4.01999998,26.97999954,112.65000153,-8.75,-17.14999962,116.19000244,-8.76000023,-17.70000076,,,1.1499121,21.11,97.13,0,PULL,DRAW,PULL_DRAW
